station_code,total_schedule_rows,unique_trains_serving_station,outbound_routes,inbound_routes,route_connectivity,code,name,State,District,pc11_state_id,pc11_district_id,shrug_population,shrug_households,shrug_area,shrug_population_density,shrug_rail_dist,shrug_city_dist,shrug_city5_dist
CAS,23,23,0.0,0.0,0.0,CAS,CHAS ROAD,West Bengal,Puruliya,19.0,340.0,373314.0,71988.0,147.67,2528.0287126701432,0.5,0.5,45.0
CASA,6,6,0.0,0.0,0.0,CASA,CHHANSARA,Gujarat,Patan,24.0,470.0,281081.0,58551.0,138.08,2035.6387601390495,0.0,18.0,108.0
CAT,123,123,0.0,0.0,0.0,CAT,CHATTAR HAT,West Bengal,Darjiling,19.0,327.0,433417.0,88478.0,133.3,3251.4403600900223,0.0,6.0,40.0
CATA,50,50,0.0,0.0,0.0,CATA,CHHATA ASCHAURA,Uttar Pradesh,Ballia,9.0,193.0,304109.0,45084.0,68.2,4459.076246334311,0.0,0.0,0.0
CATD,6,6,0.0,0.0,0.0,CATD,Chataud,Chhattisgarh,Raipur,22.0,410.0,1483289.0,315647.0,500.58,2963.1407567222022,0.0,10.0,10.0
CAZ,24,24,0.0,0.0,0.0,CAZ,CHAUHANI,Madhya Pradesh,Shajapur,23.0,436.0,293548.0,55782.0,113.04,2596.850672328379,0.0,38.0,78.0
CBE,126,126,23.0,23.0,46.0,CBE,COIMBATORE JN,Tamil Nadu,Coimbatore,33.0,632.0,2618940.0,715878.0,1628.115,1608.5718760652655,0.0,0.0,1.0
CBF,118,116,0.0,0.0,0.0,CBF,COIMBATORE NORTH,Tamil Nadu,Coimbatore,33.0,632.0,2618940.0,715878.0,1628.115,1608.5718760652655,0.0,0.0,1.0
CBG,4,4,0.0,0.0,0.0,CBG,Charbhuja Road,Rajasthan,Rajsamand,8.0,123.0,183820.0,37200.0,166.16,1106.2831006259028,0.0,27.0,50.0
CBH,98,96,0.0,0.0,0.0,CBH,CHAUBE,Jharkhand,Kodarma,20.0,348.0,141246.0,24462.0,77.47,1823.2348005679617,0.0,50.0,62.0
CBJ,143,143,0.0,0.0,0.0,CBJ,CLUTTER BUCK GANJ,Uttar Pradesh,Bareilly,9.0,150.0,1568409.0,275745.0,276.07000000000005,5681.200420183286,0.0,2.0,3.0
CBK,24,24,0.0,0.0,0.0,CBK,CHACHAURA BINAGANJ,Madhya Pradesh,Guna,23.0,458.0,312675.0,59360.0,156.5,1997.923322683706,0.0,0.0,151.0
CBM,23,23,0.0,0.0,0.0,CBM,CUMBUM,Andhra Pradesh,Prakasam,28.0,549.0,657420.0,166767.0,268.63,2447.3067043889364,0.0,0.0,66.0
CBN,42,42,0.0,0.0,0.0,CBN,CHIT BARAGAON,Uttar Pradesh,Ballia,9.0,193.0,304109.0,45084.0,68.2,4459.076246334311,0.0,0.0,0.0
CBP,2,2,1.0,1.0,2.0,CBP,Chik Ballapur,Karnataka,Chikkaballapura,29.0,582.0,281119.0,63711.0,57.3289,4903.617547170799,0.0,25.0,60.0
CBR,20,20,0.0,0.0,0.0,CBR,CHAUBEPUR,Uttar Pradesh,Kanpur Nagar,9.0,164.0,3015645.0,569962.0,321.91,9367.975521108385,0.0,3.0,3.0
CBSA,6,6,0.0,0.0,0.0,CBSA,Chaibasa,Jharkhand,Pashchimi Singhbhum,20.0,368.0,218034.0,44752.0,113.92,1913.9220505617975,0.0,60.0,60.0
CBT,21,21,0.0,0.0,0.0,CBT,CHARBATIA,Odisha,Cuttack,21.0,381.0,721842.0,150682.0,263.47,2739.750256196151,0.0,0.0,0.0
CBU,18,18,0.0,0.0,0.0,CBU,Chinna Babu Samudram,Tamil Nadu,Viluppuram,33.0,607.0,519088.0,121521.0,201.34000000000003,2578.166285884573,0.0,2.0,72.0
CBX,22,22,0.0,0.0,0.0,CBX,CHAND BHAN,Punjab,Faridkot,3.0,45.0,217051.0,44165.0,44.99,4824.427650589019,0.0,31.0,40.0
CBZ,6,6,0.0,0.0,0.0,CBZ,Churaibari,Tripura,North Tripura,16.0,292.0,120285.0,28731.0,63.72,1887.71186440678,5.0,145.0,402.0
CC,86,86,0.0,0.0,0.0,CC,CHAURI CHAURA,Uttar Pradesh,Gorakhpur,9.0,188.0,836129.0,137961.0,214.647,3895.367743318099,0.0,0.0,0.0
CCA,74,74,0.0,0.0,0.0,CCA,CHIGICHERLA,Andhra Pradesh,Anantapur,28.0,553.0,1139554.0,266213.0,376.94,3023.1707964132224,0.0,0.0,100.0
CCAB,40,40,0.0,0.0,0.0,CCAB,BMY C CABIN,Chhattisgarh,Durg,22.0,409.0,1284765.0,277413.0,554.8600000000001,2315.4759759218537,0.0,8.0,8.0
CCD,125,125,0.0,0.0,0.0,CCD,CHICHONDA,Madhya Pradesh,Betul,23.0,447.0,309151.0,67953.0,101.83,3035.952076991064,0.0,0.0,110.0
CCH,105,105,0.0,0.0,0.0,CCH,CHINCHVAD,Maharashtra,Pune,27.0,521.0,5751182.0,1371531.0,843.3100000000001,6819.772088555809,0.0,4.0,4.0
CCI,4,4,0.0,0.0,0.0,CCI,Chinnekuntapali,Andhra Pradesh,Anantapur,28.0,553.0,1139554.0,266213.0,376.94,3023.1707964132224,0.0,0.0,100.0
CCK,95,95,0.0,0.0,0.0,CCK,CHICHAKI,Jharkhand,Giridih,20.0,349.0,208024.0,35812.0,52.64,3951.823708206687,0.0,5.0,55.0
CCL,100,100,0.0,0.0,0.0,CCL,CHANCHELAV,Gujarat,Panch Mahals,24.0,484.0,334827.0,67963.0,118.61,2822.92386813928,0.0,2.0,40.0
CCLW,18,18,0.0,0.0,0.0,CCLW,CCLINK-WEST,West Bengal,Haora,19.0,341.0,3074144.0,669902.0,431.5093,7124.1662694176,0.0,1.0,3.0
CCP,6,6,0.0,0.0,0.0,CCP,Chhuchhapura Junction,Gujarat,Vadodara,24.0,486.0,2065771.0,459506.0,424.6199999999999,4864.987518251614,0.0,9.0,5.0
CCRL,21,21,0.0,0.0,0.0,CCRL,CC RLY LINK CAB,West Bengal,Haora,19.0,341.0,3074144.0,669902.0,431.5093,7124.1662694176,0.0,1.0,3.0
CCSJ,4,4,0.0,0.0,0.0,,,,,,,,,,,,,
CCT,15,15,3.0,3.0,6.0,CCT,KAKINADA TOWN,Andhra Pradesh,East Godavari,28.0,545.0,1207826.0,354755.0,300.44000000000005,4020.190387431766,0.0,0.0,97.0
CD,117,117,0.0,0.0,0.0,CD,CHANDRAPUR,Maharashtra,Chandrapur,27.0,509.0,775378.0,180458.0,290.6,2668.196834136269,0.0,5.0,102.0
CDA,20,20,0.0,0.0,0.0,CDA,CHUDA,Gujarat,Surendranagar,24.0,475.0,496916.0,102409.0,294.66,1686.4046697889091,0.0,32.0,50.0
CDAE,132,132,0.0,0.0,0.0,CDAE,CHANDANPUR,West Bengal,Hugli,19.0,338.0,2128499.0,505943.0,342.12,6221.498304688414,0.0,0.0,4.0
CDB,95,95,0.0,0.0,0.0,CDB,CHAUDHRIBANDH,Jharkhand,Giridih,20.0,349.0,208024.0,35812.0,52.64,3951.823708206687,0.0,5.0,55.0
CDBN,35,35,0.0,0.0,0.0,CDBN,CHEDHABANNI HALT,Bihar,Khagaria,10.0,223.0,87159.0,16106.0,12.46,6995.1043338683785,0.0,160.0,160.0
CDD,4,4,2.0,2.0,4.0,CDD,Chandod,Gujarat,Vadodara,24.0,486.0,2065771.0,459506.0,424.6199999999999,4864.987518251614,0.0,9.0,5.0
CDG,46,46,10.0,9.0,19.0,CDG,CHANDIGARH,Chandigarh,Chandigarh,4.0,55.0,1026459.0,234033.0,109.53,9371.487263763353,0.0,5.0,5.0
CDGR,48,48,0.0,0.0,0.0,CDGR,CHANDRAKONA RD,West Bengal,Pashchim Medinipur,,,,,,,,,
CDH,32,32,0.0,0.0,0.0,CDH,Chakdaha,West Bengal,Nadia,19.0,336.0,1438873.0,348972.0,314.66,4572.786499713977,0.0,1.0,5.0
CDI,139,139,0.0,0.0,0.0,CDI,CHANDNI,Madhya Pradesh,Burhanpur,23.0,467.0,260287.0,48499.0,81.18,3206.2946538556293,0.0,0.0,40.0
CDK,72,66,0.0,0.0,0.0,CDK,CHANDKHERA ROAD,Gujarat,Ahmadabad,24.0,474.0,6007060.0,1269632.0,870.4899999999999,6900.780020448254,0.0,7.0,7.0
CDL,103,103,0.0,0.0,0.0,CDL,CHODIALA,Uttarakhand,Hardwar,5.0,68.0,693094.0,133627.0,121.24,5716.710656548994,0.0,0.0,60.0
CDLD,57,57,0.0,0.0,0.0,,,,,,,,,,,,,
CDM,20,20,0.0,0.0,0.0,CDM,CHIDAMBARAM,Tamil Nadu,Cuddalore,33.0,617.0,885189.0,212105.0,459.32,1927.1727771488288,0.0,0.0,102.0
CDMA,2,2,0.0,0.0,0.0,,,,,,,,,,,,,
CDMR,110,109,0.0,0.0,0.0,CDMR,CHANDAULI MJHWR,Uttar Pradesh,Chandauli,9.0,196.0,242553.0,37675.0,53.720000000000006,4515.134028294861,0.0,3.0,13.0
CDNR,171,171,0.0,0.0,0.0,CDNR,CHANDANAGAR,Andhra Pradesh,Rangareddy,28.0,537.0,1043520.0,240948.0,1034.24,1008.9727722772276,0.0,4.0,4.0
CDQ,8,8,0.0,0.0,0.0,CDQ,CHADOTAR,Gujarat,Banas Kantha,24.0,469.0,414915.0,81973.0,198.25,2092.8877679697357,0.0,7.0,128.0
CDRA,70,70,0.0,0.0,0.0,CDRA,CHANDERA,Kerala,Kasaragod,32.0,588.0,509047.0,104170.0,290.37,1753.0977718083825,0.0,0.0,135.0
CDRL,55,55,0.0,0.0,0.0,CDRL,CHHANDRAULI,Uttar Pradesh,Bara Banki,9.0,176.0,330803.0,54803.0,64.16027,5155.885410083219,0.0,1.0,27.0
CDS,8,8,0.0,0.0,0.0,CDS,CHANDISAR,Gujarat,Banas Kantha,24.0,469.0,414915.0,81973.0,198.25,2092.8877679697357,0.0,7.0,128.0
CDSL,13,13,0.0,0.0,0.0,CDSL,CHANDRESAL,Rajasthan,Kota,8.0,127.0,1176604.0,245150.0,643.84,1827.4788767395623,0.0,15.0,15.0
CE,96,96,0.0,0.0,0.0,CE,CHHARODI,Gujarat,Ahmadabad,24.0,474.0,6007060.0,1269632.0,870.4899999999999,6900.780020448254,0.0,7.0,7.0
CEL,128,128,0.0,0.0,0.0,CEL,CHEBROL,Andhra Pradesh,West Godavari,28.0,546.0,808777.0,214318.0,155.39,5204.820129995495,0.0,0.0,60.0
CEM,25,25,0.0,0.0,0.0,CEM,CHEEKATEEGALPLM,Andhra Pradesh,Guntur,28.0,548.0,1652738.0,419145.0,315.49,5238.638308662715,0.0,0.0,0.0
CEME,22,22,0.0,0.0,0.0,CEME,CHEGRO,Jharkhand,Giridih,20.0,349.0,208024.0,35812.0,52.64,3951.823708206687,0.0,5.0,55.0
CEU,154,154,0.0,0.0,0.0,CEU,CHIHERU,Punjab,Kapurthala,3.0,36.0,302564.0,60279.0,89.63,3375.7001004128083,0.0,7.0,21.0
CFG,34,34,0.0,0.0,0.0,CFG,CHAKITING,Assam,Golaghat,18.0,313.0,97736.0,22337.0,36.45,2681.3717421124825,0.0,27.0,245.0
CG,3,3,1.0,2.0,3.0,CG,Canning,West Bengal,South 24 Parganas,,,,,,,,,
CGA,182,182,0.0,0.0,0.0,CGA,CHENGEL,West Bengal,Haora,19.0,341.0,3074144.0,669902.0,431.5093,7124.1662694176,0.0,1.0,3.0
CGF,28,28,0.0,0.0,0.0,CGF,CHARALI,Assam,Tinsukia,18.0,309.0,264743.0,57891.0,61.50000000000001,4304.764227642276,0.0,0.0,490.0
CGH,73,73,0.0,0.0,0.0,CGH,CHOLANG,Punjab,Hoshiarpur,3.0,38.0,334969.0,72163.0,142.29000000000002,2354.128891700049,0.0,12.0,40.0
CGHD,10,10,0.0,0.0,0.0,CGHD,CHINNADAGUDI,Karnataka,Mysore,29.0,577.0,1245413.0,294016.0,207.77,5994.190691630168,0.0,0.0,0.0
CGI,57,57,0.0,0.0,0.0,CGI,CHANDRAGIRI,Andhra Pradesh,Chittoor,28.0,554.0,1226899.0,301526.0,318.61999999999995,3850.665369405562,0.0,0.0,40.0
CGKP,40,40,0.0,0.0,0.0,CGKP,CHANDAGIRIKOPAL,Karnataka,Mandya,29.0,573.0,308362.0,73354.0,56.68,5440.402258292166,0.0,0.0,14.0
CGKR,43,43,0.0,0.0,0.0,CGKR,CHANDAGIRIKOPAL,Karnataka,Mandya,29.0,573.0,308362.0,73354.0,56.68,5440.402258292166,0.0,0.0,14.0
CGL,99,99,9.0,16.0,25.0,CGL,CHENGALPATTU,Tamil Nadu,Kancheepuram,33.0,604.0,2538336.0,644880.0,664.593,3819.384194537108,0.0,0.0,3.0
CGLA,1,1,0.0,0.0,0.0,CGLA,Changotola,Madhya Pradesh,Balaghat,23.0,457.0,244816.0,54467.0,207.32,1180.860505498746,0.0,30.0,142.0
CGN,59,59,0.0,0.0,0.0,CGN,CHIRGAON,Uttar Pradesh,Jhansi,9.0,166.0,833484.0,151936.0,249.181,3344.893872325739,0.0,1.0,1.0
CGO,139,139,0.0,0.0,0.0,CGO,CHHIDGAON,Madhya Pradesh,Hoshangabad,23.0,449.0,389986.0,81670.0,119.95,3251.2380158399333,0.0,0.0,75.0
CGON,32,32,0.0,0.0,0.0,CGON,CHAYGAON,Assam,Kamrup,18.0,321.0,142394.0,30845.0,73.53999999999999,1936.2795757410936,0.0,16.0,16.0
CGR,57,57,0.0,0.0,0.0,CGR,CHANDAN NAGAR,West Bengal,Hugli,19.0,338.0,2128499.0,505943.0,342.12,6221.498304688414,0.0,0.0,4.0
CGS,67,67,0.0,0.0,0.0,CGS,CHANGSARI,Assam,Kamrup,18.0,321.0,142394.0,30845.0,73.53999999999999,1936.2795757410936,0.0,16.0,16.0
CGTA,58,58,0.0,0.0,0.0,CGTA,CHEGUNTA,Andhra Pradesh,Mahbubnagar,28.0,538.0,607692.0,126345.0,275.98,2201.9421697224434,0.0,0.0,47.0
CGV,82,82,0.0,0.0,0.0,CGV,CHINGAVANAM,Kerala,Kottayam,32.0,597.0,565393.0,140397.0,273.71000000000004,2065.6643893171604,0.0,32.0,50.0
CGX,6,6,0.0,0.0,0.0,CGX,Chargola,Assam,Karimganj,18.0,317.0,109700.0,23151.0,19.27,5692.786715101193,0.0,30.0,308.0
CGY,82,82,0.0,0.0,0.0,CGY,CHANGANASERI,Kerala,Kottayam,32.0,597.0,565393.0,140397.0,273.71000000000004,2065.6643893171604,0.0,32.0,50.0
CH,34,34,1.0,1.0,2.0,CH,CHANDAUSI JN,Uttar Pradesh,Moradabad,9.0,135.0,1573623.0,273407.0,148.33,10608.932785006404,0.0,7.0,0.0
CHA,131,131,0.0,0.0,0.0,CHA,CHAWAPALL,Punjab,Ludhiana,3.0,41.0,2069708.0,436030.0,321.9,6429.661385523455,0.0,7.0,7.0
CHAH,7,7,0.0,0.0,0.0,CHAH,CHAILAHA HALT,Bihar,Purba Champaran,10.0,204.0,401343.0,71844.0,123.75,3243.1757575757574,0.0,0.0,120.0
CHAR,30,30,0.0,0.0,0.0,CHAR,CHARMAL,Odisha,Sambalpur,21.0,372.0,308093.0,70186.0,1397.76,220.41909913003664,12.0,0.0,140.0
CHB,26,26,0.0,0.0,0.0,CHB,CHABUA,Assam,Dibrugarh,18.0,310.0,243730.0,54453.0,45.48,5359.05892700088,0.0,0.0,403.0
CHBN,6,6,0.0,0.0,0.0,CHBN,Chandkhira Bagn,Assam,Karimganj,18.0,317.0,109700.0,23151.0,19.27,5692.786715101193,0.0,30.0,308.0
CHBR,10,10,0.0,0.0,0.0,CHBR,CHAURE BAZAR,Uttar Pradesh,Faizabad,9.0,177.0,340253.0,57664.0,74.77,4550.662030226027,0.0,0.0,90.0
CHBS,55,55,0.0,0.0,0.0,CHBS,CHAUBISI,Uttar Pradesh,Bara Banki,9.0,176.0,330803.0,54803.0,64.16027,5155.885410083219,0.0,1.0,27.0
CHBT,104,104,0.0,0.0,0.0,CHBT,CHAKARBHATHA,Chhattisgarh,Bilaspur,22.0,406.0,679870.0,144187.0,288.56,2356.078458552814,0.0,1.0,22.0
CHC,132,132,0.0,0.0,0.0,CHC,CHANCHAI,West Bengal,Barddhaman,19.0,335.0,3074424.0,658449.0,922.59,3332.3838324716285,0.0,0.0,7.0
CHCR,81,81,0.0,0.0,0.0,CHCR,CHACHER,Maharashtra,Nagpur,27.0,505.0,3178759.0,701547.0,482.95,6581.962936121752,0.0,8.0,8.0
CHD,38,38,1.0,1.0,2.0,CHD,CHANDIA ROAD,Madhya Pradesh,Umaria,23.0,431.0,110544.0,23783.0,152.82000000000002,723.3608166470357,0.0,40.0,124.0
CHDA,10,10,0.0,0.0,0.0,CHDA,CHANDA (HALT),Uttar Pradesh,Sultanpur,9.0,179.0,199916.0,33077.0,39.083,5115.165161323338,0.0,1.0,80.0
CHDX,11,11,0.0,0.0,0.0,CHDX,CHHADA,Madhya Pradesh,Shahdol,23.0,460.0,198923.0,41549.0,136.97,1452.3107249762722,0.0,55.0,170.0
CHE,93,93,0.0,0.0,0.0,CHE,SRIKAKULAM ROAD,Andhra Pradesh,Srikakulam,28.0,542.0,434126.0,108363.0,186.04,2333.5089228122984,0.0,0.0,100.0
CHG,99,99,0.0,0.0,0.0,CHG,MUMBAI CHINCHPOKLI,Maharashtra,Mumbai,,,,,,,,,
CHH,46,44,0.0,0.0,0.0,CHH,CHAUKHANDI,Uttar Pradesh,Varanasi,9.0,197.0,1597051.0,253184.0,163.786,9750.839510092435,0.0,0.0,3.0
CHHU,1,1,0.0,0.0,0.0,CHHU,Chhanva,Odisha,Mayurbhanj,21.0,376.0,192896.0,43527.0,80.6,2393.2506203473945,0.0,58.0,70.0
CHI,52,52,0.0,0.0,0.0,CHI,CHIPLUN,Maharashtra,Ratnagiri,27.0,528.0,263723.0,61797.0,118.17000000000002,2231.7254802403318,0.0,95.0,95.0
CHIB,24,24,0.0,0.0,0.0,CHIB,CHIRAI BG,Gujarat,Kachchh,24.0,468.0,728535.0,159671.0,292.06,2494.4703143189754,0.0,2.0,160.0
CHIT,2,2,0.0,0.0,0.0,CHIT,CHITHARI HALT,Madhya Pradesh,Chhatarpur,23.0,425.0,399016.0,74427.0,371.64,1073.6626843181573,0.0,0.0,93.0
CHJ,196,196,0.0,0.0,0.0,CHJ,CHATA,Uttar Pradesh,Mathura,9.0,145.0,755993.0,130244.0,152.71,4950.514046231418,0.0,2.5,3.0
CHJC,31,31,0.0,0.0,0.0,CHJC,CHITODA,Maharashtra,Wardha,27.0,504.0,423300.0,97353.0,89.00999999999999,4755.645433097406,0.0,2.0,48.0
CHK,143,143,0.0,0.0,0.0,CHK,CHAKERI,Uttar Pradesh,Kanpur Nagar,9.0,164.0,3015645.0,569962.0,321.91,9367.975521108385,0.0,3.0,3.0
CHKB,71,71,0.0,0.0,0.0,CHKB,CHAKKI BANK,Punjab,Gurdaspur,3.0,35.0,667042.0,131366.0,220.73,3021.981606487564,0.0,0.0,18.0
CHKE,4,4,0.0,0.0,0.0,CHKE,Challakere,Karnataka,Chitradurga,29.0,566.0,329533.0,73334.0,137.97,2388.439515836776,0.0,2.0,164.0
CHL,126,126,0.0,0.0,0.0,CHL,CHOLA,Uttar Pradesh,Bulandshahr,9.0,142.0,867429.0,146861.0,170.511,5087.231908791809,0.0,1.0,25.0
CHLK,45,45,0.0,0.0,0.0,CHLK,CHAVALKHEDE,Maharashtra,Jalgaon,27.0,499.0,1342711.0,279073.0,347.8500000000001,3860.028748023573,0.0,3.0,90.0
CHLR,61,61,0.0,0.0,0.0,CHLR,CHHALESAR,Uttar Pradesh,Agra,9.0,146.0,2024195.0,338775.0,247.96,8163.3932892402,0.0,1.0,1.0
CHM,49,49,0.0,0.0,0.0,CHM,CHALTHAN,Gujarat,Surat,24.0,492.0,4815400.0,1054829.0,488.87,9850.062388774111,0.0,10.0,10.0
CHN,16,16,0.0,0.0,0.0,CHN,Chhina,Punjab,Gurdaspur,3.0,35.0,667042.0,131366.0,220.73,3021.981606487564,0.0,0.0,18.0
CHNN,46,46,0.0,0.0,0.0,CHNN,CHANNANI,Rajasthan,Tonk,8.0,120.0,317723.0,54744.0,225.79,1407.1615217680146,0.0,29.0,69.0
CHNR,75,75,0.0,0.0,0.0,CHNR,CHHAN ARORIAN,Jammu & Kashmir,Kathua,,,,,,,,,
CHP,62,62,0.0,0.0,0.0,CHP,CHHAPI,Gujarat,Banas Kantha,24.0,469.0,414915.0,81973.0,198.25,2092.8877679697357,0.0,7.0,128.0
CHPD,44,44,0.0,0.0,0.0,CHPD,CHEPPAD HALT,Kerala,Alappuzha,32.0,598.0,1148146.0,287342.0,550.11,2087.1207576666484,0.0,0.0,42.0
CHQ,27,27,0.0,0.0,0.0,CHQ,CHOKA,Madhya Pradesh,Raisen,23.0,446.0,303425.0,62916.0,228.37,1328.655252441214,0.0,13.0,20.0
CHR,16,16,0.0,0.0,0.0,CHR,CHILKAHAR,Uttar Pradesh,Ballia,9.0,193.0,304109.0,45084.0,68.2,4459.076246334311,0.0,0.0,0.0
CHRA,46,46,0.0,0.0,0.0,CHRA,CHHARRA,West Bengal,Puruliya,19.0,340.0,373314.0,71988.0,147.67,2528.0287126701432,0.5,0.5,45.0
CHRG,23,23,0.0,0.0,0.0,CHRG,CHORGI,Karnataka,Bijapur,29.0,557.0,501978.0,99055.0,263.47,1905.256765476145,0.0,42.0,62.0
CHRM,14,14,7.0,7.0,14.0,CHRM,Chirmiri,Chhattisgarh,Koriya,22.0,400.0,205299.0,45081.0,214.05,959.1170287316048,0.0,77.0,305.0
CHRU,2,2,0.0,0.0,0.0,CHRU,CHAMRUA,Uttar Pradesh,Rampur,9.0,136.0,588647.0,103221.0,101.76,5784.659984276729,1.0,3.0,27.0
CHSM,7,7,0.0,0.0,0.0,CHSM,CHINNA SALEM,Tamil Nadu,Viluppuram,33.0,607.0,519088.0,121521.0,201.34000000000003,2578.166285884573,0.0,2.0,72.0
CHT,3,3,0.0,0.0,0.0,CHT,Champahati,West Bengal,South 24 Parganas,,,,,,,,,
CHTI,164,164,0.0,0.0,0.0,CHTI,CHANETI,Uttar Pradesh,Bareilly,9.0,150.0,1568409.0,275745.0,276.07000000000005,5681.200420183286,0.0,2.0,3.0
CHU,8,8,0.0,0.0,0.0,CHU,Champion,Karnataka,Kolar,29.0,581.0,480073.0,106290.0,120.95000000000002,3969.1856138900366,0.0,0.0,50.0
CHV,71,71,1.0,1.0,2.0,CHV,CHARVATTUR,Kerala,Kasaragod,32.0,588.0,509047.0,104170.0,290.37,1753.0977718083825,0.0,0.0,135.0
CHWT,12,12,0.0,0.0,0.0,CHWT,Chhaprawat,Uttar Pradesh,Bulandshahr,9.0,142.0,867429.0,146861.0,170.511,5087.231908791809,0.0,1.0,25.0
CHZ,123,123,0.0,0.0,0.0,CHZ,CHARLAPALLI,Andhra Pradesh,Rangareddy,28.0,537.0,1043520.0,240948.0,1034.24,1008.9727722772276,0.0,4.0,4.0
CI,54,54,0.0,0.0,0.0,CI,CHHAPRA KACHERI,Bihar,Saran (chhapra),,,,,,,,,
CIA,4,4,0.0,0.0,0.0,CIA,CHHEHARTA,Punjab,Amritsar,3.0,49.0,1358933.0,273905.0,220.97,6149.852921211024,0.0,2.0,2.0
CID,5,5,0.0,0.0,0.0,CID,Chiraidongri,Madhya Pradesh,Mandla,23.0,454.0,130189.0,29331.0,65.5,1987.618320610687,0.0,80.0,65.0
CIH,10,10,0.0,0.0,0.0,CIH,Chilhia,Uttar Pradesh,Siddharth Nagar,,,,,,,,,
CII,36,36,0.0,0.0,0.0,CII,CHETTIYAPATTI,Tamil Nadu,Tiruchirappalli,33.0,614.0,1338033.0,341160.0,466.2650000000001,2869.6835490547214,0.0,0.0,0.0
CIK,34,34,0.0,0.0,0.0,CIK,CHIKSANA,Rajasthan,Bharatpur,8.0,105.0,495099.0,86725.0,151.66,3264.5325069233813,0.0,16.0,60.0
CIKA,4,4,0.0,0.0,0.0,,,,,,,,,,,,,
CIL,58,58,0.0,0.0,0.0,CIL,CHILBILA JN,Uttar Pradesh,Pratapgarh,9.0,173.0,175242.0,28417.0,47.870000000000005,3660.7896386045536,0.0,50.0,50.0
CIN,6,6,0.0,0.0,0.0,CIN,CHINTAKUNTA,Andhra Pradesh,Y.s.r.,,,,,,,,,
CIO,7,7,0.0,0.0,0.0,,,,,,,,,,,,,
CIT,63,63,0.0,0.0,0.0,CIT,CHITALI,Maharashtra,Ahmadnagar,27.0,522.0,912617.0,190941.0,466.57,1956.0130312707636,0.0,3.0,75.0
CIV,6,6,0.0,0.0,0.0,CIV,Chinnaravuru,Andhra Pradesh,Guntur,28.0,548.0,1652738.0,419145.0,315.49,5238.638308662715,0.0,0.0,0.0
CJ,17,17,0.0,0.0,0.0,CJ,KANCHIPURAM,Tamil Nadu,Kancheepuram,33.0,604.0,2538336.0,644880.0,664.593,3819.384194537108,0.0,0.0,3.0
CJA,38,38,0.0,0.0,0.0,CJA,CHONGAJAN,Assam,Golaghat,18.0,313.0,97736.0,22337.0,36.45,2681.3717421124825,0.0,27.0,245.0
CJE,17,17,0.0,0.0,0.0,CJE,KANCHIPURAM EAST,Tamil Nadu,Kancheepuram,33.0,604.0,2538336.0,644880.0,664.593,3819.384194537108,0.0,0.0,3.0
CJL,35,35,0.0,0.0,0.0,CJL,CHAJLI,Punjab,Sangrur,3.0,53.0,515965.0,101006.0,159.25,3239.9686028257456,0.0,22.0,26.0
CJM,180,180,0.0,0.0,0.0,CJM,CHINNA GANJAM,Andhra Pradesh,Prakasam,28.0,549.0,657420.0,166767.0,268.63,2447.3067043889364,0.0,0.0,66.0
CJN,48,48,0.0,0.0,0.0,CJN,CHHATNA,West Bengal,Bankura,19.0,339.0,299773.0,65743.0,84.12899999999999,3563.2540503274736,0.0,12.0,12.0
CJQ,2,2,0.0,0.0,0.0,CJQ,Champajharam,Odisha,Sundargarh,21.0,374.0,738097.0,166612.0,2753.439,268.0636832702668,0.0,0.0,110.0
CJR,72,72,0.0,0.0,0.0,CJR,CHAMARAJ,Gujarat,Surendranagar,24.0,475.0,496916.0,102409.0,294.66,1686.4046697889091,0.0,32.0,50.0
CJS,6,6,0.0,0.0,0.0,CJS,CHARAMULA KUSUM,Odisha,Koraput,21.0,398.0,226169.0,54894.0,1431.12,158.03636312817935,3.0,60.0,80.0
CJW,14,14,0.0,0.0,0.0,CJW,CHAJAWA,Rajasthan,Baran,8.0,128.0,254214.0,49902.0,148.29,1714.3030548250051,0.0,50.0,50.0
CK,58,58,0.0,0.0,0.0,CK,CHIKSUGAR,Karnataka,Raichur,29.0,559.0,490348.0,96268.0,112.41,4362.138599768704,0.0,0.0,199.0
CKA,2,2,0.0,0.0,0.0,CKA,Chak Pakhhewala,Punjab,Firozpur,3.0,43.0,552556.0,109027.0,138.58,3987.270890460384,0.0,5.0,65.0
CKB,46,46,0.0,0.0,0.0,CKB,CHAUTH KA BARWARA,Rajasthan,Sawai Madhopur,8.0,108.0,266467.0,48587.0,136.94,1945.866802979407,0.0,70.0,103.0
CKD,22,22,0.0,0.0,0.0,CKD,Charkhi Dadri,Haryana,Bhiwani,6.0,81.0,321322.0,63244.0,58.07,5533.356294127777,0.0,19.0,126.0
CKDL,75,75,0.0,0.0,0.0,CKDL,CHAKDAYALA,Jammu & Kashmir,Kathua,,,,,,,,,
CKE,21,21,0.0,0.0,0.0,CKE,CHOKI SORATH,Gujarat,Junagadh,24.0,479.0,906412.0,179624.0,464.8200000000001,1950.027967815498,0.0,5.0,102.0
CKG,97,97,0.0,0.0,0.0,CKG,CHOWKA GHAT,Uttar Pradesh,Bara Banki,9.0,176.0,330803.0,54803.0,64.16027,5155.885410083219,0.0,1.0,27.0
