station_code,total_schedule_rows,unique_trains_serving_station,outbound_routes,inbound_routes,route_connectivity,code,name,State,District,pc11_state_id,pc11_district_id,shrug_population,shrug_households,shrug_area,shrug_population_density,shrug_rail_dist,shrug_city_dist,shrug_city5_dist,population_density,schedule_index,train_index,route_connectivity_index,population_index,density_index,supply_index,demand_index,RAS
AGQ,139,139,0.0,0.0,0.0,AGQ,ASIRGARH ROAD,Madhya Pradesh,Burhanpur,23.0,467.0,260287.0,48499.0,81.18,3206.2946538556293,0.0,0.0,40.0,3206.2946538556293,0.4437299035369775,0.46464646464646464,0.0,0.026543866482890872,0.11958657953219325,0.3633505472733769,0.07306522300754206,0.8325788663399807
AGR,100,100,0.0,0.0,0.0,AGR,AMARGARH,Madhya Pradesh,Jhabua,23.0,464.0,91983.0,18223.0,31.03,2964.324846922333,0.0,50.0,150.0,2964.324846922333,0.3183279742765273,0.3333333333333333,0.0,0.008533267984487497,0.11046170712192972,0.2606645230439443,0.05949748755320861,0.8141644368042406
AGT,67,67,0.0,0.0,0.0,AGT,AGTHORI,Assam,Kamrup,18.0,321.0,142394.0,30845.0,73.53999999999999,1936.2795757410936,0.0,16.0,16.0,1936.2795757410936,0.21221864951768488,0.2222222222222222,0.0,0.013927865147377342,0.07169330849238678,0.17377634869596287,0.04281058681988206,0.8023399393046486
AGTL,8,8,4.0,4.0,8.0,AGTL,Agartala,Tripura,West Tripura,16.0,289.0,677638.0,168241.0,213.82,3169.198391170143,1.0,0.0,555.0,3169.198391170143,0.022508038585209004,0.02356902356902357,0.030418250950570342,0.07120555779092365,0.11818765018562401,0.0245144750518071,0.09469660398827383,0.205639234618159
AGY,19,19,0.0,0.0,0.0,AGY,AGORI KHAS,Uttar Pradesh,Sonbhadra,9.0,200.0,314342.0,62352.0,123.12733,2552.983159790763,0.0,42.0,89.0,2552.983159790763,0.05787781350482315,0.06060606060606061,0.0,0.03232841647475794,0.09494968742133614,0.04739354964435351,0.06363905194804703,0.42684354833308064
AGZ,6,6,0.0,0.0,0.0,AGZ,AMAGURA,Chhattisgarh,Bastar,22.0,414.0,193494.0,43280.0,173.71,1113.8909677047952,0.0,22.0,167.0,1113.8909677047952,0.01607717041800643,0.016835016835016835,0.0,0.01939619378643769,0.04068038495827774,0.013164874901209307,0.030038289372357717,0.3047201547055193
AH,38,38,1.0,0.0,1.0,AH,ACHHNERA JN,Uttar Pradesh,Agra,9.0,146.0,2024195.0,338775.0,247.96,8163.3932892402,0.0,1.0,1.0,8163.3932892402,0.1189710610932476,0.12457912457912458,0.0038022813688212928,0.21530372231591743,0.30652268179326986,0.09818053054271314,0.2609132020545937,0.2734119858694785
AHA,56,56,0.0,0.0,0.0,AHA,ABHAIPUR,Bihar,Lakhisarai,10.0,227.0,143011.0,24107.0,51.33,2786.1094876290667,0.0,50.0,110.0,2786.1094876290667,0.17684887459807075,0.18518518518518517,0.0,0.013993891737794176,0.10374106525462179,0.14481362391330238,0.058867478496207985,0.7109821294179164
AHD,23,23,0.0,0.0,0.0,AHD,AHERWADI,Maharashtra,Solapur,27.0,526.0,1399091.0,279607.0,363.09,3853.289817951472,0.0,35.0,38.0,3853.2898179514723,0.0707395498392283,0.07407407407407407,0.0,0.14840990420258712,0.14398527785433374,0.05792544956532095,0.14619759102846042,0.28377712480090134
AHH,31,31,0.0,0.0,0.0,AHH,AHMADGARH,Punjab,Ludhiana,3.0,41.0,2069708.0,436030.0,321.9,6429.661385523455,0.0,7.0,7.0,6429.661385523455,0.09646302250803858,0.10101010101010101,0.0,0.2201741732229537,0.24114228324057066,0.07898924940725585,0.23065822823176219,0.2550941154422715
AHI,10,10,0.0,0.0,0.0,AHI,ASHTI,Maharashtra,Solapur,27.0,526.0,1399091.0,279607.0,363.09,3853.289817951472,0.0,35.0,38.0,3853.2898179514723,0.028938906752411574,0.030303030303030304,0.0,0.14840990420258712,0.14398527785433374,0.023696774822176754,0.14619759102846042,0.1394794624502722
AHJU,4,4,0.0,0.0,0.0,AHJU,AHJU,Himachal Pradesh,Mandi,2.0,27.0,62637.0,15398.0,27.83,2250.700682716493,0.0,132.0,176.0,2250.7006827164932,0.00964630225080386,0.010101010101010102,0.0,0.005392884966055698,0.08355037661425889,0.007898924940725586,0.04447163079015729,0.15082759444669394
AHL,123,123,0.0,0.0,0.0,AHL,AJHARAIL,Bihar,Katihar,10.0,212.0,273822.0,53564.0,68.36,4005.5880631948503,0.0,26.0,325.0,4005.5880631948507,0.39228295819935693,0.4107744107744108,0.0,0.027992277992277992,0.14972856489400954,0.3212229475895071,0.08886042144314377,0.7833113260536331
AHLR,86,86,0.0,0.0,0.0,AHLR,AHALYAPUR,Uttar Pradesh,Deoria,9.0,190.0,316803.0,47696.0,76.92,4118.603744149766,0.0,10.0,40.0,4118.603744149766,0.2733118971061093,0.28619528619528617,0.0,0.03259177375031034,0.15399047542798344,0.2238028733205582,0.09329112458914689,0.7057934706928377
AHMP,4,4,0.0,0.0,0.0,AHMP,ADARSH MANPUR,Bihar,Sheikhpura,10.0,228.0,109002.0,17796.0,43.5,2505.793103448276,0.0,25.0,110.0,2505.793103448276,0.00964630225080386,0.010101010101010102,0.0,0.010354510354510354,0.09317011314876153,0.007898924940725586,0.05176231175163594,0.13239626562646986
AHN,28,28,0.0,0.0,0.0,AHN,AHIRAN,West Bengal,Murshidabad,19.0,333.0,1400692.0,284559.0,264.28000000000003,5300.030270924776,0.0,0.0,3.0,5300.030270924776,0.08681672025723473,0.09090909090909091,0.0,0.14858123089830408,0.19854300227235366,0.07109032446653027,0.17356211658532888,0.290576804224329
AHO,22,22,0.0,0.0,0.0,AHO,ADARSHNAGAR,Rajasthan,Ajmer,8.0,119.0,1035410.0,201088.0,382.19,2709.1498992647635,0.0,5.0,106.0,2709.1498992647635,0.06752411575562701,0.0707070707070707,0.0,0.10949156315009974,0.10083885843191577,0.05529247458507909,0.10516521079100775,0.34459224845156206
AHQ,16,16,0.0,0.0,0.0,AHQ,AHERA HALT,Uttar Pradesh,Baghpat,9.0,139.0,275025.0,45422.0,49.075,5604.177279673968,0.0,15.0,35.0,5604.177279673968,0.04823151125401929,0.050505050505050504,0.0,0.0281210137917455,0.2100126260405982,0.039494624703627926,0.11906681991617185,0.24908088342868304
AHZ,55,55,0.0,0.0,0.0,AHZ,ADHINPUR,Uttar Pradesh,Sultanpur,9.0,179.0,199916.0,33077.0,39.083,5115.165161323338,0.0,1.0,80.0,5115.165161323338,0.17363344051446947,0.18181818181818182,0.0,0.020083426790743864,0.19157159307216562,0.14218064893306054,0.10582750993145475,0.5732902078061577
AI,12,12,0.0,0.0,0.0,AI,ADIPUR,Gujarat,Kachchh,24.0,468.0,728535.0,159671.0,292.06,2494.4703143189754,0.0,2.0,160.0,2494.4703143189754,0.03536977491961415,0.037037037037037035,0.0,0.07665216293265074,0.09274312183342909,0.028962724782660473,0.08469764238303992,0.25481815257940355
AIA,54,54,0.0,0.0,0.0,AIA,AJARAKA,Rajasthan,Alwar,8.0,104.0,654451.0,128203.0,228.54,2863.616872319944,0.0,4.0,75.0,2863.616872319944,0.17041800643086816,0.17845117845117844,0.0,0.0687242635413367,0.10666392990918769,0.13954767395281864,0.0876940967252622,0.6140934104518446
AIG,150,150,0.0,0.0,0.0,AIG,ALGAWAN,Uttar Pradesh,Hardoi,9.0,155.0,541806.0,91815.0,104.16,5201.670506912443,0.0,15.0,56.0,5201.670506912443,0.4790996784565916,0.5016835016835017,0.0,0.056669862767423744,0.19483377793444445,0.3923132720560374,0.1257518203509341,0.7572663702032476
AIH,6,6,0.0,0.0,0.0,AIH,ALAWALPUR I PUR,Uttar Pradesh,Baghpat,9.0,139.0,275025.0,45422.0,49.075,5604.177279673968,0.0,15.0,35.0,5604.177279673968,0.01607717041800643,0.016835016835016835,0.0,0.0281210137917455,0.2100126260405982,0.013164874901209307,0.11906681991617185,0.09955914820112292
AII,92,92,27.0,26.0,53.0,AII,AJMER JN,Rajasthan,Ajmer,8.0,119.0,1035410.0,201088.0,382.19,2709.1498992647635,0.0,5.0,106.0,2709.1498992647635,0.29260450160771706,0.3063973063973064,0.20152091254752852,0.10949156315009974,0.10083885843191577,0.2799049057115151,0.10516521079100775,0.7268933467333377
AILM,16,16,0.0,0.0,0.0,AILM,AILAM,Uttar Pradesh,Muzaffarnagar,9.0,133.0,1191312.0,200893.0,140.41,8484.523894309523,0.0,1.0,2.0,8484.523894309523,0.04823151125401929,0.050505050505050504,0.0,0.1261749950774341,0.3186327703841827,0.039494624703627926,0.2224038827308084,0.15080125919967302
AIP,114,114,0.0,0.0,0.0,AIP,ATTIPPATTU,Tamil Nadu,Thiruvallur,33.0,602.0,2428395.0,615252.0,537.66,4516.599709853811,0.0,0.0,0.0,4516.599709853811,0.3633440514469453,0.38047138047138046,0.0,0.25855809483858266,0.1689992174395443,0.29752617276733034,0.2137786561390635,0.5818958788316066
AIPP,45,45,0.0,0.0,0.0,AIPP,ATTIPPATTU PUDU NAGAR,Tamil Nadu,Thiruvallur,33.0,602.0,2428395.0,615252.0,537.66,4516.599709853811,0.0,0.0,0.0,4516.599709853811,0.1414790996784566,0.14814814814814814,0.0,0.25855809483858266,0.1689992174395443,0.1158508991306419,0.2137786561390635,0.3514578631635498
AIR,100,100,0.0,0.0,0.0,AIR,ALINDRA ROAD,Gujarat,Vadodara,24.0,486.0,2065771.0,459506.0,424.6199999999999,4864.987518251614,0.0,9.0,5.0,4864.987518251614,0.3183279742765273,0.3333333333333333,0.0,0.21975286578945116,0.18213719668253986,0.2606645230439443,0.2009450312359955,0.5646861522408312
AIT,69,69,5.0,5.0,10.0,AIT,AIT,Uttar Pradesh,Jalaun,9.0,165.0,418900.0,71768.0,71.02000000000001,5898.338496198253,0.0,22.0,76.0,5898.338496198253,0.21864951768488747,0.22895622895622897,0.03802281368821293,0.0435174087613112,0.22110567770208897,0.1866468613940892,0.13231154323170008,0.585176181869446
AJ,115,115,0.0,0.0,0.0,AJ,AJGAIN,Uttar Pradesh,Unnao,9.0,156.0,531646.0,97427.0,88.80999999999999,5986.33036820178,0.0,1.0,2.0,5986.3303682017795,0.3665594855305466,0.3838383838383838,0.0,0.05558261777773973,0.22442392064879577,0.3001591477475722,0.14000326921326775,0.6819281614728968
AJE,12,12,0.0,0.0,0.0,AJE,ANJAR,Gujarat,Kachchh,24.0,468.0,728535.0,159671.0,292.06,2494.4703143189754,0.0,2.0,160.0,2494.4703143189754,0.03536977491961415,0.037037037037037035,0.0,0.07665216293265074,0.09274312183342909,0.028962724782660473,0.08469764238303992,0.25481815257940355
AJH,196,196,0.0,0.0,0.0,AJH,AJHAI,Uttar Pradesh,Mathura,9.0,145.0,755993.0,130244.0,152.71,4950.514046231418,0.0,2.5,3.0,4950.514046231418,0.6270096463022508,0.6565656565656566,0.0,0.07959050672465307,0.1853624695601749,0.513430121147163,0.13247648814241397,0.7948983858701758
AJI,150,150,0.0,0.0,0.0,AJI,ANJHI SHAHABAD,Uttar Pradesh,Hardoi,9.0,155.0,541806.0,91815.0,104.16,5201.670506912443,0.0,15.0,56.0,5201.670506912443,0.4790996784565916,0.5016835016835017,0.0,0.056669862767423744,0.19483377793444445,0.3923132720560374,0.1257518203509341,0.7572663702032476
AJIT,24,24,0.0,0.0,0.0,AJIT,AJIT,Rajasthan,Barmer,8.0,115.0,181837.0,32639.0,65.35,2782.509563886764,0.0,10.0,105.0,2782.5095638867638,0.07395498392282958,0.07744107744107744,0.0,0.018148751380458697,0.10360530928881963,0.06055842454556281,0.06087703033463916,0.49868816817382267
AJJ,153,153,13.0,14.0,27.0,AJJ,ARAKKONAM,Tamil Nadu,Vellore,33.0,605.0,1701987.0,392575.0,543.902,3129.2162926409533,0.0,0.0,70.0,3129.2162926409533,0.4887459807073955,0.5117845117845118,0.10266159695817491,0.18082350246984394,0.11667989369155028,0.4207445163883979,0.1487516980806971,0.7388012522271658
AJJN,7,7,0.0,0.0,0.0,AJJN,ARAKKONAM JN NORTH,Tamil Nadu,Vellore,33.0,605.0,1701987.0,392575.0,543.902,3129.2162926409533,0.0,0.0,70.0,3129.2162926409533,0.01929260450160772,0.020202020202020204,0.0,0.18082350246984394,0.11667989369155028,0.01579784988145117,0.1487516980806971,0.096006644060093
AJK,4,4,0.0,0.0,0.0,AJK,AJAKOLLU,Andhra Pradesh,Mahbubnagar,28.0,538.0,607692.0,126345.0,275.98,2201.9421697224434,0.0,0.0,47.0,2201.9421697224434,0.00964630225080386,0.010101010101010102,0.0,0.06372047530584116,0.08171165460334481,0.007898924940725586,0.07271606495459298,0.09798332730652973
AJKI,16,16,0.0,0.0,0.0,AJKI,AJITKHERI,Madhya Pradesh,Dewas,23.0,437.0,451759.0,87595.0,211.51,2135.875372322822,0.0,0.0,42.0,2135.875372322822,0.04823151125401929,0.050505050505050504,0.0,0.04703372599714063,0.07922022352577875,0.039494624703627926,0.06312697476145969,0.3848568421218595
AJL,10,10,0.0,0.0,0.0,AJL,Ajitwal,Punjab,Moga,3.0,42.0,227246.0,45958.0,49.65,4576.958710976838,15.0,0.0,45.0,4576.958710976838,0.028938906752411574,0.030303030303030304,0.0,0.023008073008073008,0.17127540301426109,0.023696774822176754,0.09714173801116704,0.1961028339934844
AJLE,6,6,0.0,0.0,0.0,AJLE,AZIMGANJ JN CABIN,West Bengal,Murshidabad,19.0,333.0,1400692.0,284559.0,264.28000000000003,5300.030270924776,0.0,0.0,3.0,5300.030270924776,0.01607717041800643,0.016835016835016835,0.0,0.14858123089830408,0.19854300227235366,0.013164874901209307,0.17356211658532888,0.0705033310739032
AJM,10,6,0.0,0.0,0.0,AJM,Adraj Moti,Gujarat,Gandhinagar,24.0,473.0,600627.0,127996.0,376.59,1594.909583366526,0.0,1.0,8.0,1594.909583366526,0.028938906752411574,0.016835016835016835,0.0,0.06296443339126266,0.0588199766309068,0.018309569434971366,0.060892205011084735,0.23117625284319754
AJN,22,22,0.0,0.0,0.0,AJN,Ajnod,Madhya Pradesh,Indore,23.0,439.0,2427709.0,490140.0,349.14,6953.39691814172,0.0,0.0,0.0,6953.39691814172,0.06752411575562701,0.0707070707070707,0.0,0.25848468439931854,0.2608927635688065,0.05529247458507909,0.2596887239840625,0.17554214294775383
AJNI,189,189,0.0,0.0,0.0,AJNI,AJNI,Maharashtra,Nagpur,27.0,505.0,3178759.0,701547.0,482.95,6581.962936121752,0.0,8.0,8.0,6581.962936121752,0.6045016077170418,0.632996632996633,0.0,0.33885627391724954,0.24688569492778942,0.4949992962854699,0.29287098442251946,0.6282751214332616
AJP,49,49,0.0,0.0,0.0,AJP,AJJAMPUR,Karnataka,Chikmagalur,29.0,570.0,239508.0,57838.0,110.53,2166.9049126933864,0.0,20.0,80.0,2166.9049126933864,0.15434083601286175,0.16161616161616163,0.0,0.024320257856843223,0.08039037198528708,0.12638279905160937,0.05235531492106515,0.7070836557609127
AJR,126,126,0.0,0.0,0.0,AJR,AJAIBPUR,Uttar Pradesh,Gautam Buddha Nagar,9.0,141.0,974309.0,215174.0,188.15,5178.363008238108,0.0,2.0,0.0,5178.363008238108,0.40192926045016075,0.4208754208754209,0.0,0.10295300447739472,0.19395483376243738,0.3291218725302327,0.14845391911991607,0.6891510798590332
AJTM,22,22,0.0,0.0,0.0,AJTM,AJITGILL MATTA,Punjab,Faridkot,3.0,45.0,217051.0,44165.0,44.99,4824.427650589019,0.0,31.0,40.0,4824.427650589019,0.06752411575562701,0.0707070707070707,0.0,0.021917082587814295,0.18060765205840262,0.05529247458507909,0.10126236732310846,0.35318278190019614
AJU,12,12,0.0,0.0,0.0,AJU,Arjuni,Maharashtra,Gondiya,27.0,507.0,225930.0,48529.0,94.16,2399.426508071368,0.0,2.0,113.0,2399.426508071368,0.03536977491961415,0.037037037037037035,0.0,0.02286724481846433,0.08915894488016854,0.028962724782660473,0.056013094849316436,0.3408348975990533
AJUG,14,14,0.0,0.0,0.0,AJUG,ABJUGANJ,Bihar,Bhagalpur,10.0,224.0,602532.0,106303.0,69.10000000000001,8719.71056439942,0.0,5.0,125.0,8719.71056439942,0.04180064308681672,0.04377104377104377,0.0,0.06316829182682841,0.32750184535003846,0.0342286747431442,0.19533506858843344,0.14910313905147005
AK,107,107,8.0,8.0,16.0,AK,AKOLA JN,Maharashtra,Akola,27.0,501.0,719741.0,145530.0,83.96000000000001,8572.427346355407,0.0,4.0,52.0,8572.427346355407,0.3408360128617363,0.3569023569023569,0.060836501901140684,0.07571109674768212,0.32194767894449544,0.2912626482858654,0.19882938784608878,0.5943019408857416
AKAT,114,114,0.0,0.0,0.0,AKAT,AKKAMPET,Andhra Pradesh,Sri Potti Sriramulu Nellore,28.0,550.0,856943.0,209551.0,232.06,3692.764802206326,0.0,0.0,0.0,3692.764802206326,0.3633440514469453,0.38047138047138046,0.0,0.09039339862510594,0.13793175280550898,0.29752617276733034,0.11416257571530747,0.7226968768612775
AKD,51,51,0.0,0.0,0.0,AKD,AKODIA,Madhya Pradesh,Shajapur,23.0,436.0,293548.0,55782.0,113.04,2596.850672328379,0.0,38.0,78.0,2596.850672328379,0.1607717041800643,0.16835016835016836,0.0,0.030103202664178274,0.09660396594448978,0.13164874901209309,0.06335358430433402,0.6751137115804087
AKE,32,32,0.0,0.0,0.0,AKE,AKANAPET,Andhra Pradesh,Medak,28.0,535.0,636044.0,142130.0,371.34,1712.8345990197663,0.0,25.0,25.0,1712.8345990197663,0.09967845659163987,0.10437710437710437,0.0,0.06675448809595151,0.06326702205137441,0.08162222438749771,0.06501075507366297,0.5566430191041528
AKI,44,44,0.0,0.0,0.0,AKI,ADARKI,Maharashtra,Satara,27.0,527.0,570378.0,125148.0,435.17,1310.701564905669,0.0,2.0,68.0,1310.701564905669,0.1382636655948553,0.1447811447811448,0.0,0.05972741826400363,0.04810226792461333,0.11321792415040005,0.05391484309430848,0.6774130891079622
AKJ,55,55,0.0,0.0,0.0,AKJ,AKBARGANJ,Uttar Pradesh,Rae Bareli,9.0,158.0,307995.0,53931.0,76.49,4026.604784939208,0.0,30.0,70.0,4026.604784939208,0.17363344051446947,0.18181818181818182,0.0,0.03164920939311183,0.15052112205983864,0.14218064893306054,0.09108516572647524,0.6095220130758593
AKK,18,18,0.0,0.0,0.0,AKK,Akkihebbalu,Karnataka,Mandya,29.0,573.0,308362.0,73354.0,56.68,5440.402258292166,0.0,0.0,14.0,5440.402258292166,0.05466237942122187,0.05723905723905724,0.0,0.0316884829079951,0.20383654071393142,0.04476057466411165,0.11776251181096326,0.27541056249246343
AKM,114,114,0.0,0.0,0.0,AKM,ARAMBAKKAM,Tamil Nadu,Thiruvallur,33.0,602.0,2428395.0,615252.0,537.66,4516.599709853811,0.0,0.0,0.0,4516.599709853811,0.3633440514469453,0.38047138047138046,0.0,0.25855809483858266,0.1689992174395443,0.29752617276733034,0.2137786561390635,0.5818958788316066
AKN,35,35,0.0,0.0,0.0,AKN,AKBARNAGAR,Bihar,Bhagalpur,10.0,224.0,602532.0,106303.0,69.10000000000001,8719.71056439942,0.0,5.0,125.0,8719.71056439942,0.10932475884244373,0.11447811447811448,0.0,0.06316829182682841,0.32750184535003846,0.0895211493282233,0.19533506858843344,0.31426784355613196
AKNR,102,102,0.0,0.0,0.0,AKNR,ADHYATMIK NAGAR,Uttar Pradesh,Ghaziabad,9.0,140.0,3162547.0,602626.0,401.094,7884.802564984767,0.0,1.0,3.0,7884.802564984767,0.3247588424437299,0.3400673400673401,0.0,0.337121390475049,0.29601680568528704,0.26593047300442796,0.31656909808016803,0.45653333702765436
AKOR,61,61,0.0,0.0,0.0,AKOR,AKALKOT ROAD,Maharashtra,Solapur,27.0,526.0,1399091.0,279607.0,363.09,3853.289817951472,0.0,35.0,38.0,3853.2898179514723,0.19292604501607716,0.20202020202020202,0.0,0.14840990420258712,0.14398527785433374,0.1579784988145117,0.14619759102846042,0.5193652758705214
AKOT,8,8,0.0,0.0,0.0,AKOT,Akot,Maharashtra,Akola,27.0,501.0,719741.0,145530.0,83.96000000000001,8572.427346355407,0.0,4.0,52.0,8572.427346355407,0.022508038585209004,0.02356902356902357,0.0,0.07571109674768212,0.32194767894449544,0.01843082486169303,0.19882938784608878,0.08483295046057403
AKP,133,133,0.0,0.0,0.0,AKP,ANAKAPALLE,Andhra Pradesh,Visakhapatnam,28.0,544.0,1285565.0,326452.0,632.1600000000001,2033.6069982282963,0.0,0.0,0.0,2033.6069982282963,0.42443729903536975,0.4444444444444444,0.0,0.1362612255904939,0.07536360241653889,0.34755269739192574,0.10581241400351639,0.76660662379196
AKR,63,63,0.0,0.0,0.0,AKR,AKOLNER,Maharashtra,Ahmadnagar,27.0,522.0,912617.0,190941.0,466.57,1956.0130312707636,0.0,3.0,75.0,1956.0130312707633,0.19935691318327975,0.20875420875420875,0.0,0.09635120153412836,0.07243747267635657,0.16324444877499542,0.08439433710524247,0.6592038811478549
AKRD,105,105,0.0,0.0,0.0,AKRD,AKURDI,Maharashtra,Pune,27.0,521.0,5751182.0,1371531.0,843.3100000000001,6819.772088555809,0.0,4.0,4.0,6819.772088555809,0.33440514469453375,0.3501683501683502,0.0,0.614137181210352,0.25585366577281254,0.2738293979451536,0.43499542349158227,0.3863146290364402
AKS,42,42,0.0,0.0,0.0,AKS,ANKUSPUR,Uttar Pradesh,Ghazipur,9.0,195.0,274360.0,41569.0,62.33,4401.732712979304,0.0,10.0,40.0,4401.732712979304,0.13183279742765272,0.13804713804713806,0.0,0.02804985061082622,0.164667492320968,0.10795197418991631,0.0963586714658971,0.5283717539211088
AKU,29,29,0.0,0.0,0.0,AKU,ANGALAKUDURU,Andhra Pradesh,Guntur,28.0,548.0,1652738.0,419145.0,315.49,5238.638308662715,0.0,0.0,0.0,5238.638308662715,0.09003215434083602,0.09427609427609428,0.0,0.17555325360203408,0.1962278629177504,0.07372329944677213,0.18589055825989226,0.283972897664313
AKV,214,214,0.0,0.0,0.0,AKV,ANKLESHWAR JN,Gujarat,Bharuch,24.0,488.0,524959.0,116185.0,169.79000000000002,3091.8134165734136,0.0,1.0,35.0,3091.8134165734136,0.684887459807074,0.7171717171717171,0.0,0.05486702651336798,0.11526940171232875,0.5608236707915165,0.08506821411284836,0.8682934155064602
AKVD,28,28,0.0,0.0,0.0,AKVD,AKIVIDU,Andhra Pradesh,West Godavari,28.0,546.0,808777.0,214318.0,155.39,5204.820129995495,0.0,0.0,60.0,5204.820129995495,0.08681672025723473,0.09090909090909091,0.0,0.08523904408050749,0.19495255270695647,0.07109032446653027,0.14009579839373199,0.3366240333583346
AKW,12,12,0.0,0.0,0.0,AKW,Akora,Uttar Pradesh,Hamirpur,9.0,168.0,209848.0,38163.0,31.38,6687.316762268962,0.0,40.0,65.0,6687.316762268962,0.03536977491961415,0.037037037037037035,0.0,0.021146272975541267,0.25085867086933483,0.028962724782660473,0.13600247192243806,0.17556869788987034
AKY,74,74,0.0,0.0,0.0,AKY,AKKURTI,Andhra Pradesh,Chittoor,28.0,554.0,1226899.0,301526.0,318.61999999999995,3850.665369405562,0.0,0.0,40.0,3850.665369405562,0.2347266881028939,0.24579124579124578,0.0,0.12998324187348578,0.14388630782814643,0.19220717355765587,0.13693477485081612,0.5839643791593613
AKZ,8,8,0.0,0.0,0.0,AKZ,Akashi,Jharkhand,Lohardaga,20.0,356.0,57411.0,11102.0,35.2,1630.994318181818,5.0,75.0,75.0,1630.994318181818,0.022508038585209004,0.02356902356902357,0.0,0.00483363867510209,0.06018076046307518,0.01843082486169303,0.03250719956908864,0.36182841929290344
AL,23,23,0.0,0.0,0.0,AL,ATTILI,Andhra Pradesh,West Godavari,28.0,546.0,808777.0,214318.0,155.39,5204.820129995495,0.0,0.0,60.0,5204.820129995495,0.0707395498392283,0.07407407407407407,0.0,0.08523904408050749,0.19495255270695647,0.05792544956532095,0.14009579839373199,0.29252138425720275
ALAI,33,33,0.0,0.0,0.0,ALAI,ALAI,Rajasthan,Nagaur,8.0,112.0,637204.0,102073.0,414.63,1536.8014856619154,0.0,20.0,90.0,1536.8014856619154,0.10289389067524116,0.10774410774410774,0.0,0.06687862236642725,0.056628674400774154,0.08425519936773956,0.0617536483836007,0.5770554364707405
ALAL,2,2,0.0,0.0,0.0,ALAL,ALAL,Punjab,Sangrur,3.0,53.0,515965.0,101006.0,159.25,3239.9686028257456,0.0,22.0,26.0,3239.9686028257456,0.003215434083601286,0.003367003367003367,0.0,0.053904557867972505,0.12085645072726652,0.0026329749802418614,0.08738050429761951,0.029250896658645616
ALB,52,52,0.0,0.0,0.0,ALB,ALIA BADA,Gujarat,Jamnagar,24.0,477.0,971065.0,200638.0,439.65,2208.7228477197773,0.0,27.0,46.0,2208.7228477197773,0.1639871382636656,0.1717171717171717,0.0,0.10260585656927121,0.08196735932272664,0.13428172399233493,0.09228660794599892,0.5926764912092083
